Symbol,Date,Value
HYB.F,2022-07-13,218.3832354433692
HYB.F,2022-07-14,212.80616205077786
HYB.F,2022-07-15,197.40477798086496
HYB.F,2022-07-18,219.92018493695127
HYB.F,2022-07-19,208.80641404493497
HYB.F,2022-07-20,211.42109520790476
HYB.F,2022-07-25,211.53545917234516
HYB.F,2022-07-26,231.57781128378593
HYB.F,2022-07-27,222.13702864284625
HYB.F,2022-07-28,224.93277683348632
HYB.F,2022-07-29,209.88322562827025
HYB.F,2022-08-01,253.52267442284662
HYB.F,2022-08-02,248.05494834462755
HYB.F,2022-08-03,255.74615027706577
HYB0.F,2022-01-03,106.19698721381565
HYB0.F,2022-01-04,106.49740596973155
HYB0.F,2022-01-05,97.79330581251585
HYB0.F,2022-01-06,84.45500716888225
HYB0.F,2022-01-07,98.86354635858068
HYB0.F,2022-01-10,99.57735097756716
HYB0.F,2022-01-11,87.07002107719562
HYB0.F,2022-01-12,93.7574217444006
HYB0.F,2022-01-13,86.93814808262283
HYB0.F,2022-01-14,85.3302525078066
HYB0.F,2022-01-17,95.13260505198741
HYB0.F,2022-01-18,85.73527937386208
HYB0.F,2022-01-19,80.1339302313079
HYB0.F,2022-01-20,88.32558165000158
HYB0.F,2022-01-21,89.17602461750903
HYB0.F,2022-01-24,83.99112617737153
HYB0.F,2022-01-25,74.23148338795015
HYB0.F,2022-01-26,79.85341451695093
HYB0.F,2022-01-27,78.64203349039589
HYB0.F,2022-01-28,80.62362026990002
HYB0.F,2022-01-31,78.76118488199322
HYB0.F,2022-02-01,91.1665994658236
HYB0.F,2022-02-02,87.99998321964955
HYB0.F,2022-02-03,81.94113233499138
HYB0.F,2022-02-04,93.64455394261513
HYB0.F,2022-02-07,93.50098855225788
HYB0.F,2022-02-08,80.58258364765523
HYB0.F,2022-02-09,90.91145562443397
HYB0.F,2022-02-10,79.98899635370792
HYB0.F,2022-02-11,89.46704981906433
HYB0.F,2022-02-14,88.67309757228882
HYB0.F,2022-02-15,89.34047890050384
HYB0.F,2022-02-16,88.25427120232263
HYB0.F,2022-02-17,95.1041075775281
HYB0.F,2022-02-18,87.8859306673633
HYB0.F,2022-02-21,89.32957143842555
HYB0.F,2022-02-22,82.5781903851696
HYB0.F,2022-02-23,86.50660397353836
HYB0.F,2022-02-24,78.35819402274277
HYB0.F,2022-02-25,88.60104939910332
HYB0.F,2022-02-28,86.20419357553648
HYB0.F,2022-03-01,91.04614592743914
HYB0.F,2022-03-02,83.56431610772397
HYB0.F,2022-03-03,90.20311750318182
HYB0.F,2022-03-04,86.63043030142713
HYB0.F,2022-03-07,69.48521646317943
HYB0.F,2022-03-08,72.73182774651073
HYB0.F,2022-03-09,72.41482519200856
HYB0.F,2022-03-10,77.31812353531538
HYB0.F,2022-03-11,69.65866600911329
HYB0.F,2022-03-14,67.03705951800696
HYB0.F,2022-03-15,79.80950085643414
HYB0.F,2022-03-16,70.9216462791835
HYB0.F,2022-03-17,78.37920579794796
HYB0.F,2022-03-18,83.60777904389498
HYB0.F,2022-03-21,81.55299432891155
HYB0.F,2022-03-22,69.83175247355338
HYB0.F,2022-03-23,74.21197884783227
HYB0.F,2022-03-24,84.65289275715504
HYB0.F,2022-03-25,83.14737428067008
HYB0.F,2022-03-28,77.88470249231601
HYB0.F,2022-03-29,77.9660977081247
HYB0.F,2022-03-30,77.63664551149363
HYB0.F,2022-03-31,76.63500840598098
HYB0.F,2022-04-01,80.43738444542237
HYB0.F,2022-04-04,85.70056859129751
HYB0.F,2022-04-05,84.84027925876993
HYB0.F,2022-04-06,72.43311541878982
HYB0.F,2022-04-07,80.77287176051182
HYB0.F,2022-04-08,69.98347437731034
HYB0.F,2022-04-11,76.43204407973943
HYB0.F,2022-04-12,70.19196265098104
HYB0.F,2022-04-13,75.94668931788425
HYB0.F,2022-04-14,64.95925318126275
HYB0.F,2022-04-19,75.50276489500587
HYB0.F,2022-04-20,66.62607642342327
HYB0.F,2022-04-21,70.83070089488072
HYB0.F,2022-04-22,68.99663750038316
HYB0.F,2022-04-25,63.343390871773444
HYB0.F,2022-04-26,72.49646172576537
HYB0.F,2022-04-28,70.40099747193705
HYB0.F,2022-04-29,72.98242894083329
HYB0.F,2022-05-02,70.885550961957
HYB0.F,2022-05-03,69.50430690492398
HYB0.F,2022-05-04,72.5998925939955
HYB0.F,2022-05-06,65.60048055153104
HYB0.F,2022-05-09,61.50935543044088
HYB0.F,2022-05-10,67.87158170589797
HYB0.F,2022-05-12,65.04192160910618
HYB0.F,2022-05-13,63.45302223052835
HYB0.F,2022-05-16,69.73731324992035
HYB0.F,2022-05-17,73.81582458068254
HYB0.F,2022-05-18,69.42647368038675
HYB0.F,2022-05-19,65.71248843327697
HYB0.F,2022-05-23,66.99417699026925
HYB0.F,2022-05-25,76.66272118076354
HYB0.F,2022-05-26,67.3124688468177
HYB0.F,2022-05-27,76.59176153400345
HYB0.F,2022-06-01,67.01173196196353
HYB0.F,2022-06-02,73.31281226437376
HYB0.F,2022-06-03,64.66557215766264
HYB0.F,2022-06-06,71.15995076151634
HYB0.F,2022-06-07,78.00800626078575
HYB0.F,2022-06-08,78.34095685823875
HYB0.F,2022-06-09,68.58852022309576
HYB0.F,2022-06-10,73.71999210887677
HYB0.F,2022-06-13,72.29461545347733
HYB0.F,2022-06-14,63.308962201533824
HYB0.F,2022-06-15,63.60768468659277
HYB0.F,2022-06-16,65.04480172812852
HYB0.F,2022-06-17,64.50578345310892
HYB0.F,2022-06-21,63.35208549690863
HYB0.F,2022-06-22,58.246854155702934
HYB0.F,2022-06-23,65.97591748464222
HYB0.F,2022-06-24,68.56183169802395
HYB0.F,2022-06-28,62.713519592190295
HYB0.F,2022-06-29,59.82849921794926
HYB0.F,2022-06-30,59.440001959702855
HYB0.F,2022-07-01,64.01114000824103
HYB0.F,2022-07-04,57.16333316718969
HYB0.F,2022-07-06,62.295834887235266
HYB0.F,2022-07-07,63.01723012643609
HYB0.F,2022-07-08,63.93353037261549
HYB0.F,2022-07-11,62.96248304620477
HYB0.F,2022-07-12,65.0965709221103
HYB0.F,2022-07-13,64.23908779041906
HYB0.F,2022-07-15,62.085130544842464
HYB0.F,2022-07-19,68.15830772683493
HYB0.F,2022-07-21,70.16947721170708
HYB0.F,2022-07-22,67.62858926361099
HYB0.F,2022-07-25,68.83542643314907
HYB0.F,2022-07-26,75.77631186861146
HYB0.F,2022-08-01,71.5969664773234
HYB0.F,2022-08-02,70.3315605794855
HYB0.F,2022-08-03,73.18235858222842
IKF.F,2022-01-03,98.68185022556318
IKF.F,2022-01-04,98.40188267229695
IKF.F,2022-01-05,84.45626286075047
IKF.F,2022-01-06,87.50987659155973
IKF.F,2022-01-07,89.15410655041875
IKF.F,2022-01-10,92.21539684995902
IKF.F,2022-01-11,102.82834538963635
IKF.F,2022-01-12,91.41195700266005
IKF.F,2022-01-13,100.7265852198262
IKF.F,2022-01-14,99.35224551940169
IKF.F,2022-01-17,103.26848301556461
IKF.F,2022-01-18,101.34606959710382
IKF.F,2022-01-19,104.17487825220465
IKF.F,2022-01-20,98.10489820126003
IKF.F,2022-01-21,114.13117908292334
IKF.F,2022-01-24,96.41057381489264
IKF.F,2022-01-25,109.85246939133877
IKF.F,2022-01-26,108.43310609813469
IKF.F,2022-01-27,93.40451786545698
IKF.F,2022-01-28,104.42213524714406
IKF.F,2022-01-31,90.94951449619694
IKF.F,2022-02-01,88.12002653053092
IKF.F,2022-02-02,101.87292436842439
IKF.F,2022-02-04,102.46227793624439
IKF.F,2022-02-07,90.81932274966385
IKF.F,2022-02-08,107.08492894148046
IKF.F,2022-02-09,105.85559939464093
IKF.F,2022-02-10,109.50844508017727
IKF.F,2022-02-11,107.28769031036943
IKF.F,2022-02-14,104.0530395841297
IKF.F,2022-02-15,107.38254010577799
IKF.F,2022-02-16,112.9313989808
IKF.F,2022-02-17,103.57531137043566
IKF.F,2022-02-18,102.09812824219527
IKF.F,2022-02-21,104.02090245717999
IKF.F,2022-02-22,99.67417573313121
IKF.F,2022-02-23,105.48917598668146
IKF.F,2022-02-24,108.36052173080712
IKF.F,2022-02-25,92.68376776282643
IKF.F,2022-02-28,108.50931557739248
IKF.F,2022-03-01,101.69373705134534
IKF.F,2022-03-02,110.94076593193995
IKF.F,2022-03-03,126.04852794822558
IKF.F,2022-03-04,110.45912104775967
IKF.F,2022-03-07,110.40525853305476
IKF.F,2022-03-08,103.46867695304952
IKF.F,2022-03-09,105.46722589732698
IKF.F,2022-03-10,105.06613498846795
IKF.F,2022-03-15,104.38539538737261
IKF.F,2022-03-16,101.87041901648436
IKF.F,2022-03-17,94.64996671364679
IKF.F,2022-03-18,97.71341448305718
IKF.F,2022-03-21,111.60798010140702
IKF.F,2022-03-22,108.45325039369368
IKF.F,2022-03-23,108.36701272628167
IKF.F,2022-03-24,123.46382101803374
IKF.F,2022-03-25,133.32430383368927
IKF.F,2022-03-28,111.04780978670557
IKF.F,2022-03-29,122.13818853133765
IKF.F,2022-03-30,116.61600506125714
IKF.F,2022-03-31,129.4689718294544
IKF.F,2022-04-01,128.6573310302356
IKF.F,2022-04-04,134.19179028199196
IKF.F,2022-04-05,134.26893591136925
IKF.F,2022-04-06,124.97514293917486
IKF.F,2022-04-07,141.46494504669792
IKF.F,2022-04-08,127.24827008945483
IKF.F,2022-04-11,138.01429365908498
IKF.F,2022-04-12,129.73670219570633
IKF.F,2022-04-13,143.66449839318352
IKF.F,2022-04-14,148.35720800674864
IKF.F,2022-04-19,132.7117048107883
IKF.F,2022-04-20,134.58430955164806
IKF.F,2022-04-21,113.44017004715852
IKF.F,2022-04-22,134.89851976997332
IKF.F,2022-04-25,129.25375968893667
IKF.F,2022-04-26,131.918359078036
IKF.F,2022-04-27,136.11581872867515
IKF.F,2022-04-28,155.0462376915506
IKF.F,2022-04-29,141.6875804118649
IKF.F,2022-05-02,140.17221552743402
IKF.F,2022-05-03,130.29127039855175
IKF.F,2022-05-04,139.1196947898837
IKF.F,2022-05-05,126.51817245835028
IKF.F,2022-05-06,132.58231068669983
IKF.F,2022-05-09,135.44503278292197
IKF.F,2022-05-10,124.02143061809177
IKF.F,2022-05-11,126.91783486735633
IKF.F,2022-05-12,117.07608319391659
IKF.F,2022-05-13,138.04153059953677
IKF.F,2022-05-16,142.83039875945468
IKF.F,2022-05-17,130.272314022051
IKF.F,2022-05-18,122.11829675855347
IKF.F,2022-05-19,127.57603596258959
IKF.F,2022-05-20,143.88754472548317
IKF.F,2022-05-23,139.43369100874153
IKF.F,2022-05-24,120.6228043120159
IKF.F,2022-05-25,126.68873798776401
IKF.F,2022-05-26,125.64515365896345
IKF.F,2022-05-27,131.18156434752007
IKF.F,2022-05-30,147.34539520567307
IKF.F,2022-05-31,146.30594598927922
IKF.F,2022-06-01,146.13860891410232
IKF.F,2022-06-02,135.8877344057074
IKF.F,2022-06-03,147.51745969542768
IKF.F,2022-06-06,142.48951647955667
IKF.F,2022-06-07,135.76037161624458
IKF.F,2022-06-08,139.56171444967777
IKF.F,2022-06-09,139.6895408110855
IKF.F,2022-06-10,138.84224607281422
IKF.F,2022-06-13,144.1095130979061
IKF.F,2022-06-14,152.45224444181912
IKF.F,2022-06-15,134.15116773998193
IKF.F,2022-06-16,146.31370651917823
IKF.F,2022-06-17,144.172336800996
IKF.F,2022-06-20,136.88365201485212
IKF.F,2022-06-21,121.04258540740237
IKF.F,2022-06-22,116.0413894600284
IKF.F,2022-06-23,138.48703824283018
IKF.F,2022-06-24,145.01696427075422
IKF.F,2022-06-29,117.21150125035948
IKF.F,2022-06-30,115.54923356978267
IKF.F,2022-07-01,111.61301997652083
IKF.F,2022-07-04,107.70599323489772
IKF.F,2022-07-05,114.04448444097888
IKF.F,2022-07-06,120.19447625321136
IKF.F,2022-07-07,106.3449131751217
IKF.F,2022-07-08,130.66018734108624
IKF.F,2022-07-11,124.90439379461029
IKF.F,2022-07-12,116.2234896950661
IKF.F,2022-07-13,131.12453549665992
IKF.F,2022-07-14,122.11577073780363
IKF.F,2022-07-15,122.59382960763323
IKF.F,2022-07-18,117.92294664619169
IKF.F,2022-07-19,122.24122724309403
IKF.F,2022-07-20,126.46450867692877
IKF.F,2022-07-21,128.91678880624698
IKF.F,2022-07-22,114.17739596695843
IKF.F,2022-07-25,107.9308009934218
IKF.F,2022-07-26,124.68188599244584
IKF.F,2022-07-27,122.99396467702196
IKF.F,2022-07-28,129.09915885519652
IKF.F,2022-07-29,120.95224797869375
IKF.F,2022-08-01,121.98693014100196
IKF.F,2022-08-02,112.39464243342806
IKF.F,2022-08-03,111.56240028038447
IKFC.F,2022-01-04,130.95425636685403
IKFC.F,2022-01-06,137.50292268707722
IKFC.F,2022-01-12,143.08557018979326
IKFC.F,2022-01-13,150.8923833197944
IKFC.F,2022-01-14,141.14529734397803
IKFC.F,2022-01-17,161.28101467033846
IKFC.F,2022-01-19,164.61788925079642
IKFC.F,2022-01-20,150.152370735713
IKFC.F,2022-01-21,155.5192989166371
IKFC.F,2022-01-24,157.73091205081573
IKFC.F,2022-01-26,169.54503317387713
IKFC.F,2022-01-28,144.79621423964534
IKFC.F,2022-01-31,142.4785832141561
IKFC.F,2022-02-01,130.64304048881635
IKFC.F,2022-02-08,138.61758326748594
IKFC.F,2022-02-09,164.94684800756178
IKFC.F,2022-02-11,169.9946462221723
IKFC.F,2022-02-14,164.79346750099057
IKFC.F,2022-02-15,161.54566508930446
IKFC.F,2022-02-17,170.94279799336135
IKFC.F,2022-02-18,151.96071233029323
IKFC.F,2022-02-21,155.68013710058796
IKFC.F,2022-02-23,151.99937000017295
IKFC.F,2022-02-24,151.08193026985555
IKFC.F,2022-02-28,163.6668396324071
IKFC.F,2022-03-04,164.01516024239785
IKFC.F,2022-03-07,158.1718506034195
IKFC.F,2022-03-08,171.17770777601805
IKFC.F,2022-03-18,156.88993213201067
IKFC.F,2022-03-28,201.09015686125727
IKFC.F,2022-03-29,176.69292953121797
IKFC.F,2022-03-30,175.9884959052928
IKFC.F,2022-04-01,175.92870332247006
IKFC.F,2022-04-04,190.787327785505
IKFC.F,2022-04-05,179.13350072611843
IKFC.F,2022-04-07,212.8434329384309
IKFC.F,2022-04-14,194.70046866283363
IKFC.F,2022-04-20,203.9727705684579
IKFC.F,2022-04-27,176.12038884864103
IKFC.F,2022-04-28,213.37732282704445
IKFC.F,2022-04-29,227.22807484577353
IKFC.F,2022-05-30,202.43817903274612
IKFC.F,2022-06-02,212.23650761011808
IKFC.F,2022-06-09,217.472183529897
IKFC.F,2022-06-10,226.91617311452842
IKFC.F,2022-06-13,215.8216019097072
IKFC.F,2022-06-14,204.91397538144847
IKFC.F,2022-06-27,209.01522520664136
IKFC.F,2022-06-28,222.53735119984552
IKFC.F,2022-06-29,205.01955675425154
IKFC.F,2022-06-30,169.68385250986492
IKFC.F,2022-07-01,170.53459860806748
IKFC.F,2022-07-07,165.83058616316754
IKFC.F,2022-07-25,195.96399330731643
IKFC.F,2022-08-03,171.72351417387716
JSY.F,2022-01-05,233.8318189054564
JSY.F,2022-01-06,221.571910887746
JSY.F,2022-01-07,217.92284590759448
JSY.F,2022-01-11,253.34874411653036
JSY.F,2022-01-13,222.08303843685414
JSY.F,2022-01-17,250.73802276195627
JSY.F,2022-01-18,225.9737696037971
JSY.F,2022-01-19,223.3633229586353
JSY.F,2022-01-21,234.20801467766287
JSY.F,2022-01-25,233.01464959751917
JSY.F,2022-01-27,241.81705405222937
JSY.F,2022-01-28,240.62287412807382
JSY.F,2022-02-02,234.09962992420336
JSY.F,2022-02-03,237.19274978465364
JSY.F,2022-02-08,227.0409759092252
JSY.F,2022-02-28,246.6457803285149
JSY.F,2022-03-01,251.23398234905997
JSY.F,2022-03-18,222.8499727161297
JSY.F,2022-04-12,243.76187884365368
JSY.F,2022-05-16,220.92433840277982
JSY.F,2022-05-17,203.50210753463367
JSY.F,2022-05-19,234.5050537384933
JSY.F,2022-05-20,199.75125820206222
JSY.F,2022-05-24,223.23304394709757
JSY.F,2022-05-25,216.55036821916465
JSY.F,2022-05-27,224.5685027348573
JSY.F,2022-05-30,225.8229662183363
JSY.F,2022-06-01,197.6046251387795
JSY.F,2022-06-02,183.88002304481665
JSY.F,2022-06-03,182.22615549745325
JSY.F,2022-06-06,181.03321926119622
JSY.F,2022-06-07,190.75269650719716
JSY.F,2022-06-09,164.0730039950028
JSY.F,2022-06-10,162.7306464305267
JSY.F,2022-06-13,173.61181827596317
JSY.F,2022-06-15,171.37241275383562
JSY.F,2022-06-16,168.36881105567838
JSY.F,2022-06-17,140.3837621513612
JSY.F,2022-06-20,137.57390301970432
JSY.F,2022-06-21,143.66096567295097
JSY.F,2022-06-22,153.16845903349397
JSY.F,2022-06-23,152.27477755744164
JSY.F,2022-06-24,183.31952545326612
JSY.F,2022-06-27,171.55004244332684
JSY.F,2022-06-28,185.9399537603782
JSY.F,2022-06-29,166.20619037556804
JSY.F,2022-06-30,155.45502434248766
JSY.F,2022-07-01,164.70954664742672
JSY.F,2022-07-06,187.13557694214688
JSY.F,2022-07-07,159.2848519855882
JSY.F,2022-07-12,185.90501652787086
JSY.F,2022-07-14,179.55260081606542
JSY.F,2022-07-29,182.08693725549833
JSY.F,2022-08-01,169.97501670339577
JSY.F,2022-08-02,175.1352903196378
JSY.F,2022-08-03,183.26146105000493
KEE.F,2022-01-03,217.81689574140597
KEE.F,2022-01-04,247.5037867402288
KEE.F,2022-01-05,222.8012137786765
KEE.F,2022-01-06,222.5346759625639
KEE.F,2022-01-07,198.175667996402
KEE.F,2022-01-10,191.60574686522116
KEE.F,2022-01-11,203.79665063677658
KEE.F,2022-01-12,206.2842574486936
KEE.F,2022-01-13,189.55999573072089
KEE.F,2022-01-14,213.20191552226393
KEE.F,2022-01-17,210.24486276763216
KEE.F,2022-01-18,184.17308369172275
KEE.F,2022-01-19,206.9634346726797
KEE.F,2022-01-20,180.79879854963087
KEE.F,2022-01-21,209.9642211644652
KEE.F,2022-01-24,187.96460496437018
KEE.F,2022-01-25,201.56136443920477
KEE.F,2022-01-26,193.7246254645522
KEE.F,2022-01-27,195.56648777448862
KEE.F,2022-01-28,182.49086220846578
KEE.F,2022-01-31,201.24140544176782
KEE.F,2022-02-01,188.635616830562
KEE.F,2022-02-02,194.11964018623684
KEE.F,2022-02-03,179.7823001391246
KEE.F,2022-02-04,178.73756109789122
KEE.F,2022-02-07,198.7116020731199
KEE.F,2022-02-08,194.62252207987464
KEE.F,2022-02-09,184.62146798761606
KEE.F,2022-02-10,176.28383825386854
KEE.F,2022-02-11,182.4669310534063
KEE.F,2022-02-14,168.15273846587354
KEE.F,2022-02-15,176.6265656238722
KEE.F,2022-02-16,179.89979382897383
KEE.F,2022-02-17,158.25510455534518
KEE.F,2022-02-18,164.91871462394943
KEE.F,2022-02-21,171.37873564359077
KEE.F,2022-02-22,170.3949615572106
KEE.F,2022-02-23,174.09286673054007
KEE.F,2022-02-24,179.9210518563903
KEE.F,2022-02-25,189.30181090627133
KEE.F,2022-02-28,159.4480999791188
KEE.F,2022-03-01,183.79107595531963
KEE.F,2022-03-02,159.29272027855137
KEE.F,2022-03-03,175.3262620723559
KEE.F,2022-03-04,162.09003242210466
KEE.F,2022-03-07,159.12827745146544
KEE.F,2022-03-08,157.5796466524498
KEE.F,2022-03-09,178.57170542754363
KEE.F,2022-03-10,171.0411580102819
KEE.F,2022-03-11,168.30452210867065
KEE.F,2022-03-14,166.50324265918445
KEE.F,2022-03-15,152.05106392912472
KEE.F,2022-03-16,174.8234511305389
KEE.F,2022-03-17,171.32388566473452
KEE.F,2022-03-18,166.1799588283819
KEE.F,2022-03-21,173.4853044825841
KEE.F,2022-03-22,171.63574486103198
KEE.F,2022-03-23,183.9534202012582
KEE.F,2022-03-24,173.06423941234831
KEE.F,2022-03-25,160.73125997778533
KEE.F,2022-03-28,176.26214875605237
KEE.F,2022-03-29,178.05840102339099
KEE.F,2022-03-30,182.82649676696818
KEE.F,2022-03-31,191.0328449676849
KEE.F,2022-04-01,181.11802815622022
KEE.F,2022-04-04,188.35272172045904
KEE.F,2022-04-05,196.83904662614023
KEE.F,2022-04-06,179.2725168162526
KEE.F,2022-04-07,167.6152063796846
KEE.F,2022-04-08,183.79817353170435
KEE.F,2022-04-11,164.0446520348127
KEE.F,2022-04-12,155.64537941489013
KEE.F,2022-04-13,173.99609824557712
KEE.F,2022-04-14,175.82109414536245
KEE.F,2022-04-19,176.22646695064066
KEE.F,2022-04-20,145.0686692922871
KEE.F,2022-04-21,157.95088804409846
KEE.F,2022-04-22,148.94896488660513
KEE.F,2022-04-25,167.51583098989175
KEE.F,2022-04-26,169.35508009390628
KEE.F,2022-04-27,158.06055119950162
KEE.F,2022-04-28,146.73246284201744
KEE.F,2022-04-29,161.67855169591328
KEE.F,2022-05-02,167.1142524355179
KEE.F,2022-05-03,147.55073486011423
KEE.F,2022-05-04,147.8136888915406
KEE.F,2022-05-05,150.70383744476555
KEE.F,2022-05-06,168.4375378015833
KEE.F,2022-05-09,148.45450905954164
KEE.F,2022-05-10,139.84831536836126
KEE.F,2022-05-11,149.69790773317882
KEE.F,2022-05-12,165.03800918328082
KEE.F,2022-05-13,165.45253513058708
KEE.F,2022-05-17,154.0980437097127
KEE.F,2022-05-18,175.13882630200047
KEE.F,2022-05-19,172.17244260726198
KEE.F,2022-05-23,151.33522723598034
KEE.F,2022-05-24,154.6930149090891
KEE.F,2022-05-25,145.70371785746377
KEE.F,2022-05-26,142.16892419649912
KEE.F,2022-05-27,155.11487696853357
KEE.F,2022-05-30,144.75807235384036
KEE.F,2022-05-31,155.37540955585698
KEE.F,2022-06-01,168.11270118754985
KEE.F,2022-06-02,148.38966005172787
KEE.F,2022-06-03,144.39311232595648
KEE.F,2022-06-06,154.9983453210572
KEE.F,2022-06-07,159.4802965861482
KEE.F,2022-06-08,152.63555723558022
KEE.F,2022-06-09,152.09470086360002
KEE.F,2022-06-10,162.94845197260472
KEE.F,2022-06-13,155.39595253996993
KEE.F,2022-06-14,135.0797377381622
KEE.F,2022-06-15,133.30694677351585
KEE.F,2022-06-16,147.7090497213122
KEE.F,2022-06-17,140.88823154094044
KEE.F,2022-06-20,139.1444918142503
KEE.F,2022-06-21,127.50869399573006
KEE.F,2022-06-22,141.51604089972741
KEE.F,2022-06-23,125.84078073462122
KEE.F,2022-06-24,141.44704938369637
KEE.F,2022-06-27,150.98669208547534
KEE.F,2022-06-28,142.90947762785342
KEE.F,2022-06-29,124.05745134890037
KEE.F,2022-06-30,127.77789661968333
KEE.F,2022-07-01,138.8545021039595
KEE.F,2022-07-04,124.49914256271623
KEE.F,2022-07-05,145.36245198269748
KEE.F,2022-07-06,130.05362340768102
KEE.F,2022-07-07,153.178650801174
KEE.F,2022-07-08,158.95726929211304
KEE.F,2022-07-11,150.94636012909635
KEE.F,2022-07-12,155.0696680525069
KEE.F,2022-07-13,147.93406314725746
KEE.F,2022-07-14,152.92612060277202
KEE.F,2022-07-15,160.80905637959552
KEE.F,2022-07-18,141.33073260821374
KEE.F,2022-07-19,159.19210247450619
KEE.F,2022-07-20,143.0675071501285
KEE.F,2022-07-21,171.0590211821013
KEE.F,2022-07-22,175.3483695332516
KEE.F,2022-07-25,164.11599270549956
KEE.F,2022-07-26,145.74509522522158
KEE.F,2022-07-27,164.1233013749183
KEE.F,2022-07-28,170.3207412972689
KEE.F,2022-07-29,174.4235948552798
KEE.F,2022-08-01,152.1341378554032
KEE.F,2022-08-02,175.26569944347074
KEE.F,2022-08-03,170.98802543207236
KKC.F,2022-01-03,172.8826987370141
KKC.F,2022-01-04,179.7550688406268
KKC.F,2022-01-05,174.44957297116065
KKC.F,2022-01-06,165.56187730139493
KKC.F,2022-01-07,139.4731937128039
KKC.F,2022-01-11,159.4505807225021
KKC.F,2022-01-12,158.50344026154553
KKC.F,2022-01-13,139.50733889804326
KKC.F,2022-01-14,140.26358110859118
KKC.F,2022-01-17,132.68746302698827
KKC.F,2022-01-18,153.78971273212846
KKC.F,2022-01-19,142.8300677879655
KKC.F,2022-01-20,152.21302483752262
KKC.F,2022-01-21,134.5703205917327
KKC.F,2022-01-24,142.48077989468948
KKC.F,2022-01-25,132.14900983251803
KKC.F,2022-01-27,136.2741620383136
KKC.F,2022-01-28,115.16291059472432
KKC.F,2022-01-31,126.79007591022031
KKC.F,2022-02-01,119.37058027306715
KKC.F,2022-02-03,128.2829519333204
KKC.F,2022-02-04,143.5869764047525
KKC.F,2022-02-07,140.44135467805282
KKC.F,2022-02-08,131.2668086507457
KKC.F,2022-02-09,124.06439703903816
KKC.F,2022-02-10,128.34015905035992
KKC.F,2022-02-16,137.3562330011853
KKC.F,2022-02-17,146.08276423369605
KKC.F,2022-02-21,133.13584972371487
KKC.F,2022-02-22,124.08975460603943
KKC.F,2022-03-04,148.12477124767798
KKC.F,2022-03-07,142.4836560248218
KKC.F,2022-03-09,138.2992659868332
KKC.F,2022-03-11,135.31868192422297
KKC.F,2022-03-17,145.03392928653977
KKC.F,2022-03-22,141.18558598634365
KKC.F,2022-03-25,137.98108960521932
KKC.F,2022-03-28,162.10801144322687
KKC.F,2022-03-29,143.50735750045993
KKC.F,2022-03-30,139.52829433215302
KKC.F,2022-03-31,151.15523516502734
KKC.F,2022-04-04,143.84065762850014
KKC.F,2022-04-07,144.26462983653562
KKC.F,2022-04-12,134.25890542926746
KKC.F,2022-04-21,131.4211114354742
KKC.F,2022-04-25,147.61286191266203
KKC.F,2022-04-26,145.67441721090887
KKC.F,2022-04-29,151.19106494778603
KKC.F,2022-05-03,145.3266470462133
KKC.F,2022-05-06,135.28023628348424
KKC.F,2022-05-10,131.19669384307244
KKC.F,2022-05-24,136.08982677743106
KKC.F,2022-05-25,138.24009568592646
KKC.F,2022-05-26,133.66358993113855
KKC.F,2022-05-30,120.23544917140022
KKC.F,2022-05-31,131.40317051015668
KKC.F,2022-06-02,119.31706960328835
KKC.F,2022-06-06,128.55983330835804
KKC.F,2022-06-07,115.05152450785837
KKC.F,2022-06-09,121.13302364638804
KKC.F,2022-06-10,115.47808783307914
KKC.F,2022-06-13,116.7704455784927
KKC.F,2022-06-14,109.58573483291686
KKC.F,2022-06-15,108.62166060280045
KKC.F,2022-06-16,107.28704919308352
KKC.F,2022-06-17,88.65710090068798
KKC.F,2022-06-20,98.29090698358522
KKC.F,2022-06-21,91.702002418137
KKC.F,2022-06-22,83.29741424080342
KKC.F,2022-06-23,103.22297220508692
KKC.F,2022-06-24,99.7763835186455
KKC.F,2022-06-27,109.35935960969002
KKC.F,2022-06-28,107.69948714149434
KKC.F,2022-06-29,107.71039216924872
KKC.F,2022-06-30,117.5477972402182
KKC.F,2022-07-01,112.76550940999441
KKC.F,2022-07-04,120.26462716417907
KKC.F,2022-07-05,114.38912123449144
KKC.F,2022-07-07,121.5134237391348
KKC.F,2022-07-08,108.28812910887369
KKC.F,2022-07-12,123.60971828207347
KKC.F,2022-07-13,121.07927831428991
KKC.F,2022-07-20,131.96993285701382
KKC.F,2022-07-22,126.97748492950443
KKC.F,2022-07-27,126.07609624464226
KKC.F,2022-08-03,136.06839342519112
KOY.F,2022-01-03,120.09140158826447
KOY.F,2022-01-04,138.17937228290273
KOY.F,2022-01-05,135.84075881003676
KOY.F,2022-01-07,134.59909955983963
KOY.F,2022-01-10,114.58714567568526
KOY.F,2022-01-11,127.84774446139342
KOY.F,2022-01-12,133.9182621018463
KOY.F,2022-01-14,127.51961942004574
KOY.F,2022-01-17,123.46837981092762
KOY.F,2022-01-19,109.78096529830452
KOY.F,2022-01-20,113.42356105025551
KOY.F,2022-01-21,131.46226750263793
KOY.F,2022-02-07,127.03067954399185
KOY.F,2022-02-09,122.7190966869201
KOY.F,2022-02-10,127.3444420297806
KOY.F,2022-02-15,141.68769865933268
