Name,Date,Value
Indonesia,2022-06-16,171.0745819961626
Indonesia,2022-06-17,146.49184133269563
Indonesia,2022-06-20,183.8615254424667
Indonesia,2022-06-23,153.79878146633675
Indonesia,2022-06-24,174.52290081123908
Indonesia,2022-06-27,176.20937425722585
Indonesia,2022-06-28,163.50391714792752
Indonesia,2022-07-01,156.8770607876656
Indonesia,2022-07-04,148.97797919085565
Indonesia,2022-07-08,174.2349098216737
Indonesia,2022-07-12,167.74065502394978
Indonesia,2022-07-13,185.44741623560674
Indonesia,2022-07-14,205.30120261583457
Indonesia,2022-07-15,176.4688356122237
Indonesia,2022-07-18,164.92431269419663
Indonesia,2022-07-19,176.41470902160032
Indonesia,2022-07-26,194.82830957218238
Indonesia,2022-07-27,214.2216388927708
Indonesia,2022-07-28,229.49043164283597
Indonesia,2022-07-29,223.7282325497745
Indonesia,2022-08-01,216.11488477782464
Indonesia,2022-08-02,223.74802938185275
Indonesia,2022-08-03,198.32888765165401
Industrials,2022-01-03,214.76362997774586
Industrials,2022-01-04,168.34885136708436
Industrials,2022-01-05,196.72909724696066
Industrials,2022-01-06,207.9204786412171
Industrials,2022-01-07,191.7862565984578
Industrials,2022-01-10,186.77690158670632
Industrials,2022-01-11,187.58978684712423
Industrials,2022-01-12,177.3516753350306
Industrials,2022-01-13,188.385408058309
Industrials,2022-01-14,187.4652696755483
Industrials,2022-01-17,199.0147540301061
Industrials,2022-01-18,185.54838803698016
Industrials,2022-01-19,171.9100353901869
Industrials,2022-01-20,205.73323035195588
Industrials,2022-01-21,203.4471821898798
Industrials,2022-01-24,170.62490258253098
Industrials,2022-01-25,197.9211701593288
Industrials,2022-01-26,190.7383917492354
Industrials,2022-01-27,193.80320578432625
Industrials,2022-01-28,175.2825064816742
Industrials,2022-01-31,196.2187051095032
Industrials,2022-02-01,146.51730447631934
Industrials,2022-02-02,181.9549388591217
Industrials,2022-02-03,187.0924584810562
Industrials,2022-02-04,177.41730958750617
Industrials,2022-02-07,200.74016709818997
Industrials,2022-02-08,181.96352757815018
Industrials,2022-02-09,178.01417069608488
Industrials,2022-02-10,197.95603854586292
Industrials,2022-02-11,197.31004868469628
Industrials,2022-02-14,181.26042353985352
Industrials,2022-02-15,190.21147725882045
Industrials,2022-02-16,199.87445289325444
Industrials,2022-02-17,151.90877119818472
Industrials,2022-02-18,196.16771915676242
Industrials,2022-02-21,180.35067916547558
Industrials,2022-02-22,227.22060310362897
Industrials,2022-02-23,142.2050835318002
Industrials,2022-02-24,195.28263222388165
Industrials,2022-02-25,139.76221517139936
Industrials,2022-02-28,158.26519867680955
Industrials,2022-03-01,204.30650548019295
Industrials,2022-03-02,143.6066721690062
Industrials,2022-03-03,144.74300850452983
Industrials,2022-03-04,171.32648155610792
Industrials,2022-03-07,164.5368425154109
Industrials,2022-03-08,201.24378598595345
Industrials,2022-03-09,194.7302106315404
Industrials,2022-03-10,174.98800694408183
Industrials,2022-03-11,188.3245582485678
Industrials,2022-03-14,174.04827884313622
Industrials,2022-03-15,171.33473240162837
Industrials,2022-03-16,200.89473235119488
Industrials,2022-03-17,203.97408902871388
Industrials,2022-03-18,214.5311571368125
Industrials,2022-03-21,209.16893496657224
Industrials,2022-03-22,191.05288311827283
Industrials,2022-03-23,198.90121963297992
Industrials,2022-03-24,200.4497273738647
Industrials,2022-03-25,205.99235679793546
Industrials,2022-03-28,196.7692688262685
Industrials,2022-03-29,191.5855857105898
Industrials,2022-03-30,204.91184536472824
Industrials,2022-03-31,255.37723861350483
Industrials,2022-04-01,171.6354659759308
Industrials,2022-04-04,184.43945553181058
Industrials,2022-04-05,175.64217086370763
Industrials,2022-04-06,172.70109861669354
Industrials,2022-04-07,185.4335995810757
Industrials,2022-04-08,198.8793860069545
Industrials,2022-04-11,196.33441130465084
Industrials,2022-04-12,188.03138386501593
Industrials,2022-04-13,195.79055443394762
Industrials,2022-04-14,193.43852133587103
Industrials,2022-04-19,192.26256110796592
Industrials,2022-04-20,138.8129855822794
Industrials,2022-04-21,191.51271627982018
Industrials,2022-04-22,170.97708143479142
Industrials,2022-04-25,235.51725502529112
Industrials,2022-04-26,190.80573303754628
Industrials,2022-04-27,204.32758195420314
Industrials,2022-04-28,182.37267986408227
Industrials,2022-04-29,187.24275265884364
Industrials,2022-05-02,188.2140761149403
Industrials,2022-05-03,181.141678509133
Industrials,2022-05-04,195.82298587293093
Industrials,2022-05-05,195.56582430476044
Industrials,2022-05-06,186.32421997345952
Industrials,2022-05-09,179.21195074689345
Industrials,2022-05-10,175.23631706663772
Industrials,2022-05-11,204.47286807416336
Industrials,2022-05-12,203.23398717706846
Industrials,2022-05-13,189.25431152329975
Industrials,2022-05-16,181.33813233475405
Industrials,2022-05-17,190.07677181257964
Industrials,2022-05-18,174.5129305229055
Industrials,2022-05-19,201.81633506854146
Industrials,2022-05-20,168.01160275225973
Industrials,2022-05-23,178.62907469704496
Industrials,2022-05-24,185.45223480076115
Industrials,2022-05-25,176.1913484727257
Industrials,2022-05-26,189.44881343819992
Industrials,2022-05-27,182.8762542481183
Industrials,2022-05-30,191.72522649907316
Industrials,2022-05-31,180.2401094903079
Industrials,2022-06-01,199.19576551568474
Industrials,2022-06-02,172.89286030373265
Industrials,2022-06-03,184.50939769447353
Industrials,2022-06-06,171.96509543475705
Industrials,2022-06-07,204.1326176348725
Industrials,2022-06-08,178.6398270381201
Industrials,2022-06-09,181.82411714489004
Industrials,2022-06-10,207.36685174806587
Industrials,2022-06-13,176.98015086751477
Industrials,2022-06-14,180.2075038739679
Industrials,2022-06-15,170.37490097063676
Industrials,2022-06-16,198.24372198723324
Industrials,2022-06-17,191.55501683158118
Industrials,2022-06-20,163.2259107365316
Industrials,2022-06-21,194.15860491420716
Industrials,2022-06-22,189.18940955106254
Industrials,2022-06-23,161.3711529969348
Industrials,2022-06-24,186.12636230117903
Industrials,2022-06-27,173.60086938329556
Industrials,2022-06-28,173.0128238578434
Industrials,2022-06-29,189.59972583400074
Industrials,2022-06-30,180.6390302743253
Industrials,2022-07-01,190.95263087717944
Industrials,2022-07-04,169.16079025923696
Industrials,2022-07-05,194.88442906019836
Industrials,2022-07-06,139.18589911431133
Industrials,2022-07-07,193.1603554161109
Industrials,2022-07-08,188.87001707534048
Industrials,2022-07-11,183.68873082627493
Industrials,2022-07-12,169.68995617212934
Industrials,2022-07-13,201.96168925666737
Industrials,2022-07-14,165.26617736213498
Industrials,2022-07-15,174.620551252924
Industrials,2022-07-18,240.008304137797
Industrials,2022-07-19,187.58676263824492
Industrials,2022-07-20,184.40827842613413
Industrials,2022-07-21,172.83716288940076
Industrials,2022-07-22,175.12861369629718
Industrials,2022-07-25,176.01571176955719
Industrials,2022-07-26,146.7869994144428
Industrials,2022-07-27,209.5931967315282
Industrials,2022-07-28,212.18822326724458
Industrials,2022-07-29,196.8298113835509
Industrials,2022-08-01,208.6290576379116
Industrials,2022-08-02,195.5296213310067
Industrials,2022-08-03,169.3842990146393
Internet Content & Information,2022-01-03,87.39491556242423
Internet Content & Information,2022-01-04,92.75874491923102
Internet Content & Information,2022-01-05,83.66997836053613
Internet Content & Information,2022-01-06,81.44845686841535
Internet Content & Information,2022-01-07,94.7244486237606
Internet Content & Information,2022-01-10,95.77740107999173
Internet Content & Information,2022-01-11,85.20849138400133
Internet Content & Information,2022-01-12,88.4337644139117
Internet Content & Information,2022-01-13,77.14077851473786
Internet Content & Information,2022-01-14,91.03010009264462
Internet Content & Information,2022-01-17,90.93937235665916
Internet Content & Information,2022-01-18,85.88419006390698
Internet Content & Information,2022-01-19,86.96267992378313
Internet Content & Information,2022-01-20,90.6918161020152
Internet Content & Information,2022-01-21,79.0899667455686
Internet Content & Information,2022-01-24,75.63711575815698
Internet Content & Information,2022-01-25,86.5550841442607
Internet Content & Information,2022-01-26,84.15294555678761
Internet Content & Information,2022-01-27,74.51246289948246
Internet Content & Information,2022-01-28,80.06375480202132
Internet Content & Information,2022-01-31,89.65406132057385
Internet Content & Information,2022-02-01,81.17137732970889
Internet Content & Information,2022-02-02,90.40059235975893
Internet Content & Information,2022-02-03,75.44729818412124
Internet Content & Information,2022-02-04,66.28467475337696
Internet Content & Information,2022-02-07,66.46468962095229
Internet Content & Information,2022-02-08,65.79989511991126
Internet Content & Information,2022-02-09,75.54546333843425
Internet Content & Information,2022-02-10,76.26241827089002
Internet Content & Information,2022-02-11,72.15318535968674
Internet Content & Information,2022-02-14,64.31213493254839
Internet Content & Information,2022-02-15,69.94301511082077
Internet Content & Information,2022-02-16,60.8654419752967
Internet Content & Information,2022-02-17,63.53701560810216
Internet Content & Information,2022-02-18,67.37707485946626
Internet Content & Information,2022-02-21,65.94477693628703
Internet Content & Information,2022-02-22,65.88566651291346
Internet Content & Information,2022-02-23,62.2728593681474
Internet Content & Information,2022-02-24,62.532942531204604
Internet Content & Information,2022-02-25,59.51445796955745
Internet Content & Information,2022-02-28,68.80464290454013
Internet Content & Information,2022-03-01,61.874368160993306
Internet Content & Information,2022-03-02,63.99711551166478
Internet Content & Information,2022-03-03,62.442935273851305
Internet Content & Information,2022-03-04,67.22363716071885
Internet Content & Information,2022-03-07,62.9731546421599
Internet Content & Information,2022-03-08,56.43714043844954
Internet Content & Information,2022-03-09,57.77127349463504
Internet Content & Information,2022-03-10,62.972328585909956
Internet Content & Information,2022-03-11,63.28011853200071
Internet Content & Information,2022-03-14,65.81691792917749
Internet Content & Information,2022-03-15,58.13957200946974
Internet Content & Information,2022-03-16,61.58054071838009
Internet Content & Information,2022-03-17,80.93427870937677
Internet Content & Information,2022-03-18,69.87015138810656
Internet Content & Information,2022-03-21,69.81022616288436
Internet Content & Information,2022-03-22,71.75009938458108
Internet Content & Information,2022-03-23,72.14339474467391
Internet Content & Information,2022-03-24,75.49850324809636
Internet Content & Information,2022-03-25,67.35066502749987
Internet Content & Information,2022-03-28,67.26714674149568
Internet Content & Information,2022-03-29,69.97853477229833
Internet Content & Information,2022-03-30,68.64707666885649
Internet Content & Information,2022-03-31,66.33567750978425
Internet Content & Information,2022-04-01,68.43299928758282
Internet Content & Information,2022-04-04,78.38862866782333
Internet Content & Information,2022-04-05,72.0846543106132
Internet Content & Information,2022-04-06,69.59053460295836
Internet Content & Information,2022-04-07,68.14466623889513
Internet Content & Information,2022-04-08,74.02557103361544
Internet Content & Information,2022-04-11,74.95503618393624
Internet Content & Information,2022-04-12,66.36370241278716
Internet Content & Information,2022-04-13,74.24657719060684
Internet Content & Information,2022-04-14,62.69911161434924
Internet Content & Information,2022-04-19,64.95485760572053
Internet Content & Information,2022-04-20,69.67268484661983
Internet Content & Information,2022-04-21,69.89871986816719
Internet Content & Information,2022-04-22,57.44418126819358
Internet Content & Information,2022-04-25,67.85562954425387
Internet Content & Information,2022-04-26,63.48213642962532
Internet Content & Information,2022-04-27,60.588312949422765
Internet Content & Information,2022-04-28,69.80981293977928
Internet Content & Information,2022-04-29,65.2712291588102
Internet Content & Information,2022-05-02,63.86909971052301
Internet Content & Information,2022-05-03,65.32342217767285
Internet Content & Information,2022-05-04,82.40030552301332
Internet Content & Information,2022-05-05,72.97475133944323
Internet Content & Information,2022-05-06,63.44495730329719
Internet Content & Information,2022-05-09,72.96656555580518
Internet Content & Information,2022-05-10,63.55807868841989
Internet Content & Information,2022-05-11,62.13093267925575
Internet Content & Information,2022-05-12,71.21156998767782
Internet Content & Information,2022-05-13,62.53307898591785
Internet Content & Information,2022-05-16,72.07310180233566
Internet Content & Information,2022-05-17,60.52934379170747
Internet Content & Information,2022-05-18,69.61185026626413
Internet Content & Information,2022-05-19,61.27740259687987
Internet Content & Information,2022-05-20,63.76981580474264
Internet Content & Information,2022-05-23,75.6841814684696
Internet Content & Information,2022-05-24,56.44405780449886
Internet Content & Information,2022-05-25,60.12449282658447
Internet Content & Information,2022-05-26,77.81315517043468
Internet Content & Information,2022-05-27,57.87628592707527
Internet Content & Information,2022-05-30,67.42539095252238
Internet Content & Information,2022-05-31,68.72604260484768
Internet Content & Information,2022-06-01,76.50231951664475
Internet Content & Information,2022-06-02,65.2003427008731
Internet Content & Information,2022-06-03,66.03376453312154
Internet Content & Information,2022-06-06,56.41059542664873
Internet Content & Information,2022-06-07,55.85170362670758
Internet Content & Information,2022-06-08,68.51807989305917
Internet Content & Information,2022-06-09,60.70385982965908
Internet Content & Information,2022-06-10,64.10643392474013
Internet Content & Information,2022-06-13,60.24046468815367
Internet Content & Information,2022-06-14,55.81275161429761
Internet Content & Information,2022-06-15,55.28891756484116
Internet Content & Information,2022-06-16,51.67015347126668
Internet Content & Information,2022-06-17,50.8950801946364
Internet Content & Information,2022-06-20,48.217516858645865
Internet Content & Information,2022-06-21,46.31774602014348
Internet Content & Information,2022-06-22,54.49262175062004
Internet Content & Information,2022-06-23,52.82132576305573
Internet Content & Information,2022-06-24,51.60582797402606
Internet Content & Information,2022-06-27,55.206418945123175
Internet Content & Information,2022-06-28,49.889103885827495
Internet Content & Information,2022-06-29,56.53266215136893
Internet Content & Information,2022-06-30,56.477657470239805
Internet Content & Information,2022-07-01,64.00183212640499
Internet Content & Information,2022-07-04,58.75506615350986
Internet Content & Information,2022-07-05,57.85530675494282
Internet Content & Information,2022-07-06,53.07881650156783
Internet Content & Information,2022-07-07,64.30533915069576
Internet Content & Information,2022-07-08,63.52801578108091
Internet Content & Information,2022-07-11,57.28972830100683
Internet Content & Information,2022-07-12,54.052957788190035
Internet Content & Information,2022-07-13,52.747367910307744
Internet Content & Information,2022-07-14,62.2866793383554
Internet Content & Information,2022-07-15,60.027989338857815
Internet Content & Information,2022-07-18,59.73200358311646
Internet Content & Information,2022-07-19,60.490316042327066
Internet Content & Information,2022-07-20,62.404140519722034
Internet Content & Information,2022-07-21,68.77855648502323
Internet Content & Information,2022-07-22,60.05206662864056
Internet Content & Information,2022-07-25,71.7860468386113
Internet Content & Information,2022-07-26,55.59410361732685
Internet Content & Information,2022-07-27,56.91406401923144
Internet Content & Information,2022-07-28,52.96530053570089
Internet Content & Information,2022-07-29,58.934785352217844
Internet Content & Information,2022-08-01,68.23713725674195
Internet Content & Information,2022-08-02,63.5189827011204
Internet Content & Information,2022-08-03,63.29376779480788
Japan,2022-01-03,176.28898623653663
Japan,2022-01-04,155.58827693763348
Japan,2022-01-05,174.34659483371772
Japan,2022-01-06,170.3488663511645
Japan,2022-01-07,158.23146800185506
Japan,2022-01-10,150.40334870574733
Japan,2022-01-11,150.85041204676614
Japan,2022-01-12,160.87909263146207
Japan,2022-01-13,144.29792373056657
Japan,2022-01-14,136.83634890807974
Japan,2022-01-17,162.5750887578427
Japan,2022-01-18,184.0905501151172
Japan,2022-01-19,159.19274783483206
Japan,2022-01-20,160.6804588292535
Japan,2022-01-21,161.07935924497352
Japan,2022-01-24,154.0812712520327
Japan,2022-01-25,137.20712401338469
Japan,2022-01-26,149.2402086248674
Japan,2022-01-27,131.25291417808617
Japan,2022-01-28,137.39616235874468
Japan,2022-01-31,141.55979357444477
Japan,2022-02-01,153.96348778829102
Japan,2022-02-02,157.50292187599047
Japan,2022-02-03,143.13810910113364
Japan,2022-02-04,165.55353061828748
Japan,2022-02-07,139.18649984028357
Japan,2022-02-08,129.70345757254094
Japan,2022-02-09,151.05347255357742
Japan,2022-02-10,142.6383663976293
Japan,2022-02-11,157.721936213658
Japan,2022-02-14,148.8713727883649
Japan,2022-02-15,144.53555546377737
Japan,2022-02-16,149.39049112322786
Japan,2022-02-17,147.94519830105588
Japan,2022-02-18,134.1938531222499
Japan,2022-02-21,154.55558348655856
Japan,2022-02-22,161.82008860670146
Japan,2022-02-23,138.35083756582205
Japan,2022-02-24,155.74374632368156
Japan,2022-02-25,143.63815148067405
Japan,2022-02-28,152.5228757042505
Japan,2022-03-01,150.97733447649338
Japan,2022-03-02,143.45693545248037
Japan,2022-03-03,150.0279103577329
Japan,2022-03-04,147.67778494952992
Japan,2022-03-07,147.47008643442845
Japan,2022-03-08,133.81717062492598
Japan,2022-03-09,133.2292860273362
Japan,2022-03-10,144.68846502395652
Japan,2022-03-11,163.90443188220593
Japan,2022-03-14,152.01848116077744
Japan,2022-03-15,141.72491773247435
Japan,2022-03-16,144.57559070594405
Japan,2022-03-17,150.78645735381232
Japan,2022-03-18,151.504622575555
Japan,2022-03-21,164.16992215073742
Japan,2022-03-22,157.07310075015934
Japan,2022-03-23,147.8337229343415
Japan,2022-03-24,143.3979534866347
Japan,2022-03-25,151.28888071255858
Japan,2022-03-28,139.46868605758095
Japan,2022-03-29,172.99266014547044
Japan,2022-03-30,156.98469058763735
Japan,2022-03-31,159.54676405571067
Japan,2022-04-01,184.3443814780314
Japan,2022-04-04,147.56536670121173
Japan,2022-04-05,158.30447497996286
Japan,2022-04-06,147.62087291296987
Japan,2022-04-07,154.92213550436819
Japan,2022-04-08,148.01185698891115
Japan,2022-04-11,155.63064126369932
Japan,2022-04-12,127.20943930071932
Japan,2022-04-13,168.69418036288948
Japan,2022-04-14,152.30539452072483
Japan,2022-04-19,144.36179013746374
Japan,2022-04-20,131.16502271225076
Japan,2022-04-21,151.76052324555167
Japan,2022-04-22,130.4780022009789
Japan,2022-04-25,133.55320681927293
Japan,2022-04-26,142.41618883168115
Japan,2022-04-27,137.26107823342616
Japan,2022-04-28,164.74552196782406
Japan,2022-04-29,150.59297881075872
Japan,2022-05-02,135.88052762851493
Japan,2022-05-03,132.02500404677386
Japan,2022-05-04,138.37939169859084
Japan,2022-05-05,174.0634244193934
Japan,2022-05-06,131.99680117536792
Japan,2022-05-09,126.42918924898342
Japan,2022-05-10,138.62569576851132
Japan,2022-05-11,127.74374366988947
Japan,2022-05-12,127.80775939625995
Japan,2022-05-13,165.45977031202682
Japan,2022-05-16,185.60939572726735
Japan,2022-05-17,133.0085095218609
Japan,2022-05-18,139.9435330323862
Japan,2022-05-19,149.53854826117592
Japan,2022-05-20,138.63474237205145
Japan,2022-05-23,154.33672988502374
Japan,2022-05-24,135.04824655231909
Japan,2022-05-25,142.3772510425847
Japan,2022-05-26,141.43111095881986
Japan,2022-05-27,142.96744892917556
Japan,2022-05-30,138.9778345841104
Japan,2022-05-31,134.6852190772856
Japan,2022-06-01,146.7098048993319
Japan,2022-06-02,160.32240703008313
Japan,2022-06-03,137.97670512313232
Japan,2022-06-06,138.42438343970272
Japan,2022-06-07,176.87235431603682
Japan,2022-06-08,168.96324208188906
Japan,2022-06-09,153.43126045601687
Japan,2022-06-10,132.44785359537644
Japan,2022-06-13,135.8112580684262
Japan,2022-06-14,120.89987877810172
Japan,2022-06-15,132.79049134874631
Japan,2022-06-16,118.68906417872985
Japan,2022-06-17,123.12267460955805
Japan,2022-06-20,134.80059051230214
Japan,2022-06-21,130.0495520573265
Japan,2022-06-22,126.93967892732415
Japan,2022-06-23,123.84148701639933
Japan,2022-06-24,122.25810123480878
Japan,2022-06-27,132.18220027767103
Japan,2022-06-28,223.87784960118222
Japan,2022-06-29,134.2049694448145
Japan,2022-06-30,115.53535394669821
Japan,2022-07-01,124.69899329583994
Japan,2022-07-04,142.8451247674086
Japan,2022-07-05,137.75548962504382
Japan,2022-07-06,153.7770697967753
Japan,2022-07-07,151.47601211646102
Japan,2022-07-08,191.40993530894653
Japan,2022-07-11,134.75728143307913
Japan,2022-07-12,148.0532213582694
Japan,2022-07-13,194.76634847563417
Japan,2022-07-14,143.71806849574264
Japan,2022-07-15,161.36090472393286
Japan,2022-07-18,125.5246169270995
Japan,2022-07-19,144.31928121308533
Japan,2022-07-20,266.5424482654361
Japan,2022-07-21,158.8864958704868
Japan,2022-07-22,136.253762721739
Japan,2022-07-25,155.6781511978669
Japan,2022-07-26,162.4355011828511
Japan,2022-07-27,139.44064230597314
Japan,2022-07-28,169.91220127433488
Japan,2022-07-29,154.98907872149127
Japan,2022-08-01,144.70370870603512
Japan,2022-08-02,146.40726341296593
Japan,2022-08-03,137.43176794052823
Leisure,2022-01-03,294.8313908341176
Leisure,2022-01-04,321.0341073915263
Leisure,2022-01-05,326.4736947187644
Leisure,2022-01-06,308.93187375901044
Leisure,2022-01-07,271.9170486904947
Leisure,2022-01-10,291.6993497048266
Leisure,2022-01-11,260.06686183809484
Leisure,2022-01-12,317.25180169756453
Leisure,2022-01-13,292.94917209230783
Leisure,2022-01-14,285.06277281836407
Leisure,2022-01-17,289.2406088351546
Leisure,2022-01-18,283.8600774605567
Leisure,2022-01-19,266.5894749792963
Leisure,2022-01-20,260.762877859019
Leisure,2022-01-21,291.4969727927785
Leisure,2022-01-24,276.59851251440836
Leisure,2022-01-25,260.8592326643744
Leisure,2022-01-26,244.43127715809527
Leisure,2022-01-27,254.1435828161907
Leisure,2022-01-28,234.23524730596424
Leisure,2022-01-31,286.92770787866027
Leisure,2022-02-01,294.3641041263359
Leisure,2022-02-02,267.2696314706536
Leisure,2022-02-03,281.4872886240125
Leisure,2022-02-04,260.4133799691967
Leisure,2022-02-07,284.5948677320527
Leisure,2022-02-08,271.5213040615161
Leisure,2022-02-09,272.1571947104837
Leisure,2022-02-10,257.3353268311748
Leisure,2022-02-11,296.8979469548525
Leisure,2022-02-14,262.003857010154
Leisure,2022-02-15,262.63253605756853
Leisure,2022-02-16,270.8870237321391
Leisure,2022-02-17,241.8749783917515
Leisure,2022-02-18,257.3099205890541
Leisure,2022-02-21,239.84164913029997
Leisure,2022-02-22,252.90169695922435
Leisure,2022-02-23,249.06585935139995
Leisure,2022-02-24,260.3607096916837
Leisure,2022-02-25,274.81249521830995
Leisure,2022-02-28,274.49907305943515
Leisure,2022-03-01,260.0539128802214
Leisure,2022-03-02,245.21203487962347
Leisure,2022-03-03,272.45613083687044
Leisure,2022-03-04,278.4242066999486
Leisure,2022-03-07,264.6828587924762
Leisure,2022-03-08,235.13810077273476
Leisure,2022-03-09,270.5517032347891
Leisure,2022-03-10,270.88684676941165
Leisure,2022-03-11,256.36922755212487
Leisure,2022-03-14,246.54751246278826
Leisure,2022-03-15,259.63600526711053
Leisure,2022-03-16,262.06870671446416
Leisure,2022-03-17,273.51481771572105
Leisure,2022-03-18,249.2193221484009
Leisure,2022-03-21,261.1000672630263
Leisure,2022-03-22,241.85344103626505
Leisure,2022-03-23,268.32875186108777
Leisure,2022-03-24,274.5632667019682
Leisure,2022-03-25,260.18034835087764
Leisure,2022-03-28,277.6615920350115
Leisure,2022-03-29,266.02247729723365
Leisure,2022-03-30,274.6582536041502
Leisure,2022-03-31,251.76880571050262
Leisure,2022-04-01,234.3737250665265
Leisure,2022-04-04,274.73077613306367
Leisure,2022-04-05,285.41717547924395
Leisure,2022-04-06,247.44700885501783
Leisure,2022-04-07,229.07163161024795
Leisure,2022-04-08,251.85717234223324
Leisure,2022-04-11,227.16540328167844
Leisure,2022-04-12,243.16837874625665
Leisure,2022-04-13,230.37695827202714
Leisure,2022-04-14,250.70245935692824
Leisure,2022-04-19,249.32108393758222
Leisure,2022-04-20,250.44368893165728
Leisure,2022-04-21,261.0165426004158
Leisure,2022-04-22,253.36280555385972
Leisure,2022-04-25,241.36101795798476
Leisure,2022-04-26,252.5989698048545
Leisure,2022-04-27,217.36896746761494
Leisure,2022-04-28,220.43055356061632
Leisure,2022-04-29,215.0499614195094
Leisure,2022-05-02,249.22942056784913
Leisure,2022-05-03,214.29217050275736
Leisure,2022-05-04,215.0287089145172
Leisure,2022-05-05,219.73377804885817
Leisure,2022-05-06,222.9828263355514
Leisure,2022-05-09,241.593141949163
Leisure,2022-05-10,234.48910878259807
Leisure,2022-05-11,224.59415759372843
Leisure,2022-05-12,234.39936341970702
Leisure,2022-05-13,245.08031409328095
Leisure,2022-05-16,211.52737120100832
Leisure,2022-05-17,256.45443431131224
Leisure,2022-05-18,213.32068211243634
Leisure,2022-05-19,209.01599059368436
Leisure,2022-05-20,214.3309812241004
Leisure,2022-05-23,216.48701531340674
Leisure,2022-05-24,247.25712255608158
Leisure,2022-05-25,224.7969215516284
Leisure,2022-05-26,218.81879648908
Leisure,2022-05-27,220.18055864445083
Leisure,2022-05-30,209.7240527513014
Leisure,2022-05-31,232.94980039712667
Leisure,2022-06-01,242.49734356100146
Leisure,2022-06-02,244.0940496317368
Leisure,2022-06-03,245.49538223951322
Leisure,2022-06-06,252.84760028161077
Leisure,2022-06-07,241.7390382937811
Leisure,2022-06-08,247.39952657484972
Leisure,2022-06-09,240.84003178478605
Leisure,2022-06-10,243.43125034573166
Leisure,2022-06-13,231.4032507717805
Leisure,2022-06-14,227.26003983157102
Leisure,2022-06-15,226.42762668342326
Leisure,2022-06-16,242.2456672355393
Leisure,2022-06-17,241.33691999835784
Leisure,2022-06-20,223.54484082465575
Leisure,2022-06-21,245.28152655306067
Leisure,2022-06-22,243.83262816049893
Leisure,2022-06-23,236.46497927437161
Leisure,2022-06-24,225.28817902068627
Leisure,2022-06-27,257.82938491489364
Leisure,2022-06-28,240.1453667301174
Leisure,2022-06-29,232.19894037104677
Leisure,2022-06-30,242.9317537641206
Leisure,2022-07-01,241.47935275577694
Leisure,2022-07-04,247.81881082669838
Leisure,2022-07-05,261.14557322672835
Leisure,2022-07-06,240.79082988140036
Leisure,2022-07-07,229.11009685054614
Leisure,2022-07-08,226.9666309607231
Leisure,2022-07-11,263.6725702042948
Leisure,2022-07-12,265.5281246966252
Leisure,2022-07-13,262.8302745426564
Leisure,2022-07-14,228.63639346226466
Leisure,2022-07-15,254.6846102815133
Leisure,2022-07-18,213.07565748617924
Leisure,2022-07-19,211.64544964280998
Leisure,2022-07-20,248.00697007638817
Leisure,2022-07-21,261.1540569714585
Leisure,2022-07-22,242.64714004384692
Leisure,2022-07-25,237.0026836767771
Leisure,2022-07-26,256.13575494114133
Leisure,2022-07-27,220.2661658799329
Leisure,2022-07-28,260.5189956195736
Leisure,2022-07-29,227.2192308469434
Leisure,2022-08-01,256.20471024690255
Leisure,2022-08-02,258.9312721450674
Leisure,2022-08-03,233.73907515928977
Medical Instruments & Supplies,2022-01-03,149.08299180721542
Medical Instruments & Supplies,2022-01-04,130.22853103295435
Medical Instruments & Supplies,2022-01-05,136.9059439827781
Medical Instruments & Supplies,2022-01-06,117.16851476577047
Medical Instruments & Supplies,2022-01-07,117.47688284503647
Medical Instruments & Supplies,2022-01-10,120.81984258667522
Medical Instruments & Supplies,2022-01-11,131.7524799502044
Medical Instruments & Supplies,2022-01-12,122.81649523222279
Medical Instruments & Supplies,2022-01-13,129.71106913715062
Medical Instruments & Supplies,2022-01-14,122.75960493612264
Medical Instruments & Supplies,2022-01-17,138.13226042620886
Medical Instruments & Supplies,2022-01-18,159.43062568002532
Medical Instruments & Supplies,2022-01-19,117.03940050011835
Medical Instruments & Supplies,2022-01-20,125.47103074268315
Medical Instruments & Supplies,2022-01-21,133.26760022708828
Medical Instruments & Supplies,2022-01-24,122.45407797028902
Medical Instruments & Supplies,2022-01-25,119.71701790597746
Medical Instruments & Supplies,2022-01-26,104.43005163319057
Medical Instruments & Supplies,2022-01-27,101.0130364959219
Medical Instruments & Supplies,2022-01-28,103.09780294551264
Medical Instruments & Supplies,2022-01-31,110.57212942705547
Medical Instruments & Supplies,2022-02-01,122.9062464824119
Medical Instruments & Supplies,2022-02-02,114.69445805424652
Medical Instruments & Supplies,2022-02-03,125.27747786808693
Medical Instruments & Supplies,2022-02-04,112.29960067218457
Medical Instruments & Supplies,2022-02-07,104.36012809239394
Medical Instruments & Supplies,2022-02-08,111.62424989848823
Medical Instruments & Supplies,2022-02-09,123.90775144210969
Medical Instruments & Supplies,2022-02-10,110.473777794581
Medical Instruments & Supplies,2022-02-11,124.46728183866139
Medical Instruments & Supplies,2022-02-14,105.56938830075424
Medical Instruments & Supplies,2022-02-15,115.26209448794835
Medical Instruments & Supplies,2022-02-16,118.85701276113582
Medical Instruments & Supplies,2022-02-17,112.85056121766239
Medical Instruments & Supplies,2022-02-18,110.02852520107669
